"","FIPS","STATE","COUNTY","DENS13","DENS10","UB13","UB10"
"1","01001","AL","Autauga",92.3687380930428,92.8616450131306,1,1
"2","01003","AL","Baldwin",117.698409482797,130.903421989998,1,1
"3","01005","AL","Barbour",30.8756763729956,29.1364404029345,0,0
"4","01007","AL","Bibb",36.5479820503579,36.1833695898924,0,0
"5","01009","AL","Blount",89.3695378711026,89.4036584450603,1,1
"6","01011","AL","Bullock",17.2543000472558,16.6216744918288,0,0
"7","01013","AL","Butler",26.5491187177686,25.7780305626123,0,0
"8","01015","AL","Calhoun",194.291045603796,189.973246741302,1,1
"9","01017","AL","Chambers",57.2395515457094,56.7047904696197,0,0
"10","01019","AL","Cherokee",47.0185190220158,46.6916252698846,0,0
"11","01021","AL","Chilton",63.1363107364044,63.4047670686322,0,0
"12","01023","AL","Choctaw",14.9831121999826,14.3131578881254,0,0
"13","01025","AL","Clarke",20.6490648197435,19.6914223500991,0,0
"14","01027","AL","Clay",22.68867109518,22.1505540327898,0,0
"15","01029","AL","Cleburne",26.6828765560744,26.6703787216219,0,0
"16","01031","AL","Coffee",74.3304583654684,75.5381736674357,1,1
"17","01033","AL","Colbert",91.8908488703188,91.9566587554728,1,1
"18","01035","AL","Conecuh",15.4137220439502,14.7197281485037,0,0
"19","01037","AL","Coosa",17.2032757234028,16.6763313071564,0,0
"20","01039","AL","Covington",36.7285953247939,36.2472524632435,0,0
"21","01041","AL","Crenshaw",22.92076926577,22.7729463181584,0,0
"22","01043","AL","Cullman",109.546823614158,112.015400093817,1,1
"23","01045","AL","Dale",89.2850454196194,87.7756359455381,1,0
"24","01047","AL","Dallas",44.0293026689964,40.9006278929999,0,0
"25","01049","AL","DeKalb",91.4644342921425,91.6240041870751,1,1
"26","01051","AL","Elmore",129.17937651808,131.308786855076,1,1
"27","01053","AL","Escambia",40.3872669863932,39.497390606725,0,0
"28","01055","AL","Etowah",194.883060352787,192.413843752691,1,1
"29","01057","AL","Fayette",27.2601394249491,26.4236944688942,0,0
"30","01059","AL","Franklin",49.9607918392247,49.7651517777056,0,0
"31","01061","AL","Geneva",46.6413074901719,46.1190279094526,0,0
"32","01063","AL","Greene",13.8060775982968,13.0210443075049,0,0
"33","01065","AL","Hale",24.216576091151,23.1186461632015,0,0
"34","01067","AL","Henry",30.8110219203734,30.4834723459946,0,0
"35","01069","AL","Houston",176.478623061159,179.972805285833,1,1
"36","01071","AL","Jackson",49.330071543422,48.3308710948266,1,1
"37","01073","AL","Jefferson",592.612050132676,593.817877686427,1,1
"38","01075","AL","Lamar",23.8012221295272,23.0357340879899,0,0
"39","01077","AL","Lauderdale",138.785233097111,138.663919952259,1,1
"40","01079","AL","Lawrence",49.2403315404958,48.027023362339,0,0
"41","01081","AL","Lee",237.690990823244,262.18680000874,1,1
"42","01083","AL","Limestone",152.275318910011,166.184121964889,1,1
"43","01085","AL","Lowndes",15.4852627351856,14.297956824586,0,0
"44","01087","AL","Macon",34.1659179059896,31.2934384358374,0,0
"45","01089","AL","Madison",423.258269205509,446.064232496328,1,1
"46","01091","AL","Marengo",21.1582545669157,20.0004827388068,0,0
"47","01093","AL","Marion",41.2441211329705,40.3684497713363,0,0
"48","01095","AL","Marshall",165.593233896574,168.148734128321,1,1
"49","01097","AL","Mobile",336.081349390203,337.277840248972,1,1
"50","01099","AL","Monroe",22.2079450431281,20.9736286665981,0,0
"51","01101","AL","Montgomery",291.975918645476,289.375958395157,1,1
"52","01103","AL","Morgan",206.569991161173,205.618898891991,1,1
"53","01105","AL","Perry",14.4373798259789,13.1812305129197,0,0
"54","01107","AL","Pickens",22.1419616206128,23.0291830792784,0,0
"55","01109","AL","Pike",49.0663226667605,49.7001660562756,0,0
"56","01111","AL","Randolph",39.3060765228152,38.8840602754735,0,0
"57","01113","AL","Russell",86.633628596183,90.7965472682847,1,1
"58","01115","AL","St. Clair",133.757188657246,138.164540326186,1,1
"59","01117","AL","Shelby",252.719373697781,269.147674534784,1,1
"60","01119","AL","Sumter",14.9931029926453,14.3658089108249,0,0
"61","01121","AL","Talladega",111.086035165599,109.348725311461,1,1
"62","01123","AL","Tallapoosa",57.8186121215696,56.7132645112509,0,0
"63","01125","AL","Tuscaloosa",148.911973903001,156.015449713753,1,1
"64","01127","AL","Walker",84.2050819353419,81.5141897459699,1,1
"65","01129","AL","Washington",16.0007319717184,15.407323663811,0,0
"66","01131","AL","Wilcox",12.9781498343425,12.1655382498836,0,0
"67","01133","AL","Winston",39.7112182174484,38.9493605678079,0,0
"68","02013","AK","Aleutians East",0.449877298758839,0.490553883555881,0,0
"69","02016","AK","Aleutians West",1.26143116486299,1.30971997074074,0,0
"70","02020","AK","Anchorage",173.192689256986,173.705984010354,1,1
"71","02050","AK","Bethel",0.427806166952453,0.444666008978004,0,0
"72","02060","AK","Bristol Bay",1.85177791370407,1.76643337963197,0,0
"73","02068","AK","Denali",0.158414738284325,0.175040443490402,0,0
"74","02070","AK","Dillingham",0.265123945656098,0.267924361088582,0,0
"75","02090","AK","Fairbanks North Star",13.4442273076058,13.5800922790792,1,1
"76","02100","AK","Haines",1.09808254583161,1.08600622561037,0,0
"77","02105","AK","Hoonah-Angoon",0.284523095780435,0.283327062215734,0,0
"78","02110","AK","Juneau",11.8053276354632,11.9655843011733,0,0
"79","02122","AK","Kenai Peninsula",3.49375793561038,3.62171869400204,1,1
"80","02130","AK","Ketchikan Gateway",2.79825425054712,2.84127264983835,0,0
"81","02150","AK","Kodiak Island",2.11465155412496,2.08396238716617,0,0
"82","02164","AK","Lake and Peninsula",0.0614750397019832,0.0581349240648053,0,0
"83","02170","AK","Matanuska-Susitna",3.71911148272862,4.20452748007554,1,1
"84","02180","AK","Nome",0.422226089354495,0.43224279905553,0,0
"85","02185","AK","North Slope",0.106928342079543,0.110457293057073,0,0
"86","02188","AK","Northwest Arctic",0.214323564996192,0.21741585147961,0,0
"87","02195","AK","Petersburg",1.15967164691079,0.991784343324912,0,0
"88","02198","AK","Prince of Wales-Hyder",1.44588726666935,1.65033042390997,0,0
"89","02220","AK","Sitka",3.11637410147617,3.04425678017874,0,0
"90","02230","AK","Skagway",2.38767825579318,2.34567280499682,0,0
"91","02240","AK","Southeast Fairbanks",0.284512670956395,0.277608787497683,0,0
"92","02261","AK","Valdez-Cordova",0.282771279562151,0.271643841273246,0,0
"93","02275","AK","Wrangell",0.932925049252913,0.977387525240082,0,0
"94","02282","AK","Yakutat",0.0793524838809442,0.0900722592981394,0,0
"95","02290","AK","Yukon-Koyukuk",0.038871791886727,0.0372154796793895,0,0
"96","04001","AZ","Apache",6.42806639380156,6.38734286333985,1,1
"97","04003","AZ","Cochise",21.2528900801792,20.4810337950438,1,1
"98","04005","AZ","Coconino",7.23973311616907,7.53094445899238,1,1
"99","04007","AZ","Gila",11.2097634185133,11.2234248907586,1,1
"100","04009","AZ","Graham",8.0405469101032,8.19435741519046,0,0
"101","04011","AZ","Greenlee",4.70887482700721,5.15648650257824,0,0
"102","04012","AZ","La Paz",4.53551088710639,4.60062773784738,0,0
"103","04013","AZ","Maricopa",422.730697922628,462.377261160477,1,1
"104","04015","AZ","Mohave",15.1513686947064,15.4807201443177,1,1
"105","04017","AZ","Navajo",10.786136201804,10.9247240726115,1,1
"106","04019","AZ","Pima",107.422742569864,110.996385516564,1,1
"107","04021","AZ","Pinal",70.6592585232666,78.2247015431305,1,1
"108","04023","AZ","Santa Cruz",38.0965656227342,37.6616105634194,0,0
"109","04025","AZ","Yavapai",26.0933365697498,27.6538798012504,1,1
"110","04027","AZ","Yuma",36.0949206590151,37.6914135120157,1,1
"111","05001","AR","Arkansas",19.1724123338886,18.3299467816319,0,0
"112","05003","AR","Ashley",23.3913151329156,22.1939218703944,0,0
"113","05005","AR","Baxter",74.476751498579,74.3648947462496,0,0
"114","05007","AR","Benton",268.411397344904,305.634406079798,1,1
"115","05009","AR","Boone",62.8553653345387,63.1755805437958,0,0
"116","05011","AR","Bradley",17.5870599191021,16.8631224377588,0,0
"117","05013","AR","Calhoun",8.46196474890572,8.27583016052031,0,0
"118","05015","AR","Carroll",43.6942225970209,44.2592272552076,0,0
"119","05017","AR","Chicot",18.0366131595356,16.8027169834896,0,0
"120","05019","AR","Clark",26.4551554222597,25.8466591361419,0,0
"121","05021","AR","Clay",24.6926588450103,23.5526367868714,0,0
"122","05023","AR","Cleburne",46.6976985968596,45.5670999226008,0,0
"123","05025","AR","Cleveland",14.4668577209196,13.7609125361106,0,0
"124","05027","AR","Columbia",31.997983921971,31.188635438305,0,0
"125","05029","AR","Conway",38.452032921172,37.8562844478466,0,0
"126","05031","AR","Craighead",139.136969177511,149.463574249802,1,1
"127","05033","AR","Crawford",104.193154457714,105.332946230861,1,1
"128","05035","AR","Crittenden",82.7329862774386,80.3812289415842,1,0
"129","05037","AR","Cross",28.8135272174175,27.5772711509945,0,0
"130","05039","AR","Dallas",12.0545526647519,11.1360392050262,0,0
"131","05041","AR","Desha",16.6296162573933,15.4748902811675,0,0
"132","05043","AR","Drew",22.5580695847473,22.3359415314671,0,0
"133","05045","AR","Faulkner",178.934177874716,188.948367251322,1,1
"134","05047","AR","Franklin",29.6672307615904,29.2024227947228,0,0
"135","05049","AR","Fulton",19.8417909213351,19.6363525186766,0,0
"136","05051","AR","Garland",142.446500708056,145.026994454505,1,1
"137","05053","AR","Grant",28.3663424856746,28.6259162033205,0,0
"138","05055","AR","Greene",73.7066186870359,77.2430823314139,0,0
"139","05057","AR","Hempstead",30.9395341728882,30.2646347424876,0,0
"140","05059","AR","Hot Spring",53.9370170054545,54.4864327051665,0,0
"141","05061","AR","Howard",23.3590935682637,22.7491201473292,0,0
"142","05063","AR","Independence",48.1524525962328,48.7781491204811,0,0
"143","05065","AR","Izard",23.3562261263215,23.3545036907665,0,0
"144","05067","AR","Jackson",28.0927959390043,27.1715655033606,0,0
"145","05069","AR","Jefferson",87.0316508832855,80.8782690058919,1,1
"146","05071","AR","Johnson",38.8830074041841,39.8469361786554,0,0
"147","05073","AR","Lafayette",14.1993066824823,13.0900154258586,0,0
"148","05075","AR","Lawrence",29.3170317520814,28.3674233630606,0,0
"149","05077","AR","Lee",17.037344756096,15.5953020373809,0,0
"150","05079","AR","Lincoln",25.1961934933616,24.3894451435953,0,0
"151","05081","AR","Little River",24.4095655583694,23.3292468856429,0,0
"152","05083","AR","Logan",31.3802436468029,30.7249881204037,0,0
"153","05085","AR","Lonoke",89.8713490979101,93.6859445177099,1,1
"154","05087","AR","Madison",18.7845220101648,19.2699876099425,0,0
"155","05089","AR","Marion",27.8138237385758,27.5340942255169,0,0
"156","05091","AR","Miller",69.5600534907278,69.950094925905,0,0
"157","05093","AR","Mississippi",50.9811034663116,47.5599329710227,0,0
"158","05095","AR","Monroe",13.1802890545685,11.9400044184663,0,0
"159","05097","AR","Montgomery",12.0365343180061,11.5313255695993,0,0
"160","05099","AR","Nevada",14.4828733093613,13.6606449185303,0,0
"161","05101","AR","Newton",10.0025448948426,9.56034250818717,0,0
"162","05103","AR","Ouachita",35.0050894154373,32.89667792478,0,0
"163","05105","AR","Perry",18.8266454611693,18.719644971601,0,0
"164","05107","AR","Phillips",30.5508924121753,27.3611107219378,0,0
